2.792371e-02	1.498058e-01	0
2.785411e-02	1.497141e-01	0
2.781029e-02	1.496088e-01	0
2.785580e-02	1.496325e-01	0
2.792528e-02	1.497585e-01	0
2.793340e-02	1.498027e-01	0
2.786142e-02	1.497026e-01	0
2.781570e-02	1.495912e-01	0
2.785933e-02	1.496195e-01	0
2.790821e-02	1.497551e-01	0
2.789282e-02	1.498009e-01	0
2.783474e-02	1.497069e-01	0
2.781551e-02	1.495941e-01	0
2.786505e-02	1.496221e-01	0
2.793239e-02	1.497499e-01	0
2.792852e-02	1.497960e-01	0
2.786558e-02	1.497026e-01	0
2.783645e-02	1.495970e-01	0
2.788167e-02	1.496244e-01	0
2.795040e-02	1.497461e-01	0
2.793975e-02	1.497983e-01	0
2.786736e-02	1.496985e-01	0
2.783517e-02	1.495909e-01	0
2.787950e-02	1.496180e-01	0
2.794684e-02	1.497499e-01	0
2.793838e-02	1.497969e-01	0
2.787433e-02	1.497011e-01	0
2.783344e-02	1.495843e-01	0
2.787948e-02	1.496105e-01	0
2.793746e-02	1.497429e-01	0
2.793600e-02	1.497986e-01	0
2.787830e-02	1.497005e-01	0
2.785291e-02	1.495883e-01	0
2.790537e-02	1.496172e-01	0
2.796922e-02	1.497548e-01	0
2.794646e-02	1.498012e-01	0
2.788446e-02	1.496948e-01	0
2.785813e-02	1.495857e-01	0
2.790196e-02	1.496169e-01	0
2.795179e-02	1.497571e-01	0
2.794374e-02	1.498033e-01	0
2.788580e-02	1.497046e-01	0
2.784580e-02	1.495973e-01	0
2.789775e-02	1.496276e-01	0
2.797307e-02	1.497530e-01	0
2.795694e-02	1.497992e-01	0
2.787808e-02	1.497063e-01	0
2.785205e-02	1.495964e-01	0
2.788066e-02	1.496226e-01	0
2.794121e-02	1.497530e-01	0
2.794679e-02	1.497975e-01	0
2.787328e-02	1.497083e-01	0
2.783681e-02	1.495924e-01	0
2.787924e-02	1.496146e-01	0
2.794415e-02	1.497536e-01	0
2.795523e-02	1.498061e-01	0
2.788616e-02	1.497046e-01	0
2.784928e-02	1.495909e-01	0
2.790645e-02	1.496172e-01	0
2.796110e-02	1.497499e-01	0
2.793742e-02	1.497960e-01	0
2.787450e-02	1.497046e-01	0
2.784029e-02	1.495912e-01	0
2.788296e-02	1.496146e-01	0
2.794840e-02	1.497470e-01	0
2.793008e-02	1.497940e-01	0
2.785683e-02	1.496965e-01	0
2.782284e-02	1.495849e-01	0
2.788416e-02	1.496126e-01	0
2.794465e-02	1.497493e-01	0
2.792306e-02	1.497966e-01	0
2.786301e-02	1.496956e-01	0
2.782979e-02	1.495820e-01	0
2.787628e-02	1.496154e-01	0
2.794345e-02	1.497490e-01	0
2.792597e-02	1.497897e-01	0
2.786219e-02	1.496910e-01	0
2.783176e-02	1.495849e-01	0
2.788708e-02	1.496149e-01	0
2.796271e-02	1.497441e-01	0
2.795199e-02	1.497868e-01	0
2.787438e-02	1.496884e-01	0
2.784474e-02	1.495776e-01	0
2.788381e-02	1.496059e-01	0
2.794939e-02	1.497398e-01	0
2.795191e-02	1.497848e-01	0
2.788628e-02	1.496803e-01	0
2.785171e-02	1.495696e-01	0
2.788833e-02	1.496042e-01	0
2.795059e-02	1.497406e-01	0
2.794509e-02	1.497851e-01	0
2.788068e-02	1.496858e-01	0
2.784921e-02	1.495791e-01	0
2.789903e-02	1.496108e-01	0
2.795504e-02	1.497429e-01	0
2.793521e-02	1.497825e-01	0
2.787945e-02	1.496902e-01	0
2.784592e-02	1.495869e-01	0
2.789419e-02	1.496146e-01	0
2.796304e-02	1.497366e-01	0
2.795511e-02	1.497819e-01	0
2.789515e-02	1.496879e-01	0
2.786025e-02	1.495863e-01	0
2.791121e-02	1.496137e-01	0
2.798591e-02	1.497467e-01	0
2.797204e-02	1.497946e-01	0
2.789847e-02	1.496887e-01	0
2.786979e-02	1.495785e-01	0
2.791602e-02	1.496143e-01	0
2.796309e-02	1.497464e-01	0
2.794419e-02	1.497906e-01	0
2.787318e-02	1.496899e-01	0
2.783945e-02	1.495779e-01	0
2.790080e-02	1.496094e-01	0
2.795915e-02	1.497464e-01	0
2.794860e-02	1.497888e-01	0
2.788837e-02	1.496850e-01	0
2.785929e-02	1.495800e-01	0
2.791612e-02	1.496140e-01	0
2.796740e-02	1.497412e-01	0
2.794535e-02	1.497770e-01	0
2.788539e-02	1.496740e-01	0
2.787503e-02	1.495690e-01	0
2.791535e-02	1.496088e-01	0
2.796232e-02	1.497363e-01	0
2.795641e-02	1.497819e-01	0
2.788893e-02	1.496835e-01	0
2.785291e-02	1.495710e-01	0
2.790333e-02	1.496030e-01	0
2.794845e-02	1.497383e-01	0
2.794932e-02	1.497767e-01	0
2.788482e-02	1.496780e-01	0
2.784695e-02	1.495719e-01	0
2.790705e-02	1.496036e-01	0
2.797651e-02	1.497363e-01	0
2.796225e-02	1.497836e-01	0
2.789684e-02	1.496844e-01	0
2.786813e-02	1.495785e-01	0
2.790621e-02	1.496056e-01	0
2.797317e-02	1.497383e-01	0
2.797545e-02	1.497845e-01	0
2.790749e-02	1.496881e-01	0
2.788164e-02	1.495751e-01	0
2.792124e-02	1.496074e-01	0
2.797052e-02	1.497447e-01	0
2.796018e-02	1.497885e-01	0
2.789138e-02	1.496783e-01	0
2.785621e-02	1.495739e-01	0
2.790561e-02	1.496166e-01	0
2.796631e-02	1.497476e-01	0
2.795444e-02	1.497799e-01	0
2.790059e-02	1.496850e-01	0
2.788094e-02	1.495768e-01	0
2.792842e-02	1.496094e-01	0
2.798052e-02	1.497372e-01	0
2.796982e-02	1.497859e-01	0
2.791398e-02	1.496835e-01	0
2.788554e-02	1.495684e-01	0
2.794256e-02	1.496016e-01	0
2.799949e-02	1.497311e-01	0
2.799091e-02	1.497741e-01	0
2.795254e-02	1.496757e-01	0
2.791739e-02	1.495675e-01	0
2.796790e-02	1.495944e-01	0
2.803206e-02	1.497253e-01	0
2.801331e-02	1.497652e-01	0
2.794552e-02	1.496654e-01	0
2.792703e-02	1.495563e-01	0
2.798737e-02	1.495915e-01	0
2.804351e-02	1.497228e-01	0
2.804343e-02	1.497605e-01	0
2.798939e-02	1.496581e-01	0
2.796653e-02	1.495474e-01	0
2.800757e-02	1.495805e-01	0
2.807856e-02	1.497098e-01	0
2.805740e-02	1.497470e-01	0
2.799490e-02	1.496446e-01	0
2.795333e-02	1.495448e-01	0
2.799266e-02	1.495762e-01	0
2.808274e-02	1.496985e-01	0
2.808166e-02	1.497456e-01	0
2.801663e-02	1.496454e-01	0
2.798290e-02	1.495364e-01	0
2.804086e-02	1.495580e-01	0
2.810734e-02	1.496879e-01	0
2.809786e-02	1.497343e-01	0
2.803252e-02	1.496345e-01	0
2.799910e-02	1.495269e-01	0
2.804055e-02	1.495560e-01	0
2.810262e-02	1.496824e-01	0
2.809096e-02	1.497277e-01	0
2.802084e-02	1.496226e-01	0
2.797817e-02	1.495162e-01	0
2.801964e-02	1.495488e-01	0
2.808358e-02	1.496766e-01	0
2.808137e-02	1.497135e-01	0
2.802531e-02	1.496186e-01	0
2.800134e-02	1.495228e-01	0
2.803618e-02	1.495615e-01	0
2.808834e-02	1.496890e-01	0
2.808832e-02	1.497314e-01	0
2.802031e-02	1.496328e-01	0
2.799446e-02	1.495254e-01	0
2.804949e-02	1.495523e-01	0
2.809493e-02	1.496829e-01	0
2.807817e-02	1.497277e-01	0
2.801132e-02	1.496258e-01	0
2.797744e-02	1.495136e-01	0
2.803394e-02	1.495502e-01	0
2.809993e-02	1.496818e-01	0
2.810310e-02	1.497204e-01	0
2.803014e-02	1.496258e-01	0
2.798550e-02	1.495162e-01	0
2.803406e-02	1.495462e-01	0
2.810924e-02	1.496806e-01	0
2.809635e-02	1.497291e-01	0
2.803028e-02	1.496290e-01	0
2.799961e-02	1.495237e-01	0
2.804490e-02	1.495543e-01	0
2.811075e-02	1.496873e-01	0
2.810676e-02	1.497231e-01	0
2.805526e-02	1.496221e-01	0
2.803432e-02	1.495130e-01	0
2.807726e-02	1.495517e-01	0
2.813354e-02	1.496847e-01	0
2.810921e-02	1.497225e-01	0
2.803254e-02	1.496180e-01	0
2.799997e-02	1.495165e-01	0
2.805346e-02	1.495523e-01	0
2.811820e-02	1.496780e-01	0
2.811495e-02	1.497176e-01	0
2.805432e-02	1.496180e-01	0
2.802341e-02	1.495179e-01	0
2.806055e-02	1.495511e-01	0
2.812967e-02	1.496754e-01	0
2.812020e-02	1.497199e-01	0
2.805625e-02	1.496226e-01	0
2.800173e-02	1.495188e-01	0
2.804524e-02	1.495474e-01	0
2.810907e-02	1.496752e-01	0
2.810339e-02	1.497248e-01	0
2.804697e-02	1.496273e-01	0
2.799687e-02	1.495150e-01	0
2.803656e-02	1.495485e-01	0
2.811183e-02	1.496867e-01	0
2.810479e-02	1.497300e-01	0
2.804916e-02	1.496313e-01	0
2.801110e-02	1.495208e-01	0
2.805505e-02	1.495505e-01	0
2.812373e-02	1.496815e-01	0
2.811020e-02	1.497253e-01	0
2.804408e-02	1.496244e-01	0
2.800814e-02	1.495197e-01	0
2.804937e-02	1.495531e-01	0
2.811383e-02	1.496821e-01	0
2.809387e-02	1.497259e-01	0
2.802420e-02	1.496287e-01	0
2.799949e-02	1.495283e-01	0
2.804808e-02	1.495595e-01	0
2.812008e-02	1.496910e-01	0
2.811722e-02	1.497355e-01	0
2.805661e-02	1.496362e-01	0
2.802084e-02	1.495364e-01	0
2.806498e-02	1.495624e-01	0
2.811597e-02	1.496858e-01	0
2.808897e-02	1.497300e-01	0
2.801509e-02	1.496290e-01	0
2.798605e-02	1.495200e-01	0
2.804469e-02	1.495514e-01	0
2.811767e-02	1.496858e-01	0
2.810681e-02	1.497248e-01	0
2.803928e-02	1.496278e-01	0
2.801673e-02	1.495231e-01	0
2.806176e-02	1.495551e-01	0
2.812943e-02	1.496832e-01	0
2.813618e-02	1.497213e-01	0
2.808135e-02	1.496224e-01	0
2.805036e-02	1.495220e-01	0
2.809849e-02	1.495551e-01	0
2.815361e-02	1.496821e-01	0
2.813868e-02	1.497245e-01	0
2.807565e-02	1.496206e-01	0
2.804918e-02	1.495214e-01	0
2.811087e-02	1.495586e-01	0
2.818628e-02	1.496852e-01	0
2.815921e-02	1.497210e-01	0
2.808565e-02	1.496235e-01	0
2.804331e-02	1.495289e-01	0
2.809702e-02	1.495624e-01	0
2.815657e-02	1.496861e-01	0
2.814974e-02	1.497219e-01	0
2.808358e-02	1.496284e-01	0
2.803449e-02	1.495306e-01	0
2.809195e-02	1.495626e-01	0
2.816104e-02	1.496829e-01	0
2.815275e-02	1.497213e-01	0
2.809104e-02	1.496287e-01	0
2.807161e-02	1.495292e-01	0
2.812455e-02	1.495615e-01	0
2.817568e-02	1.496801e-01	0
2.816236e-02	1.497176e-01	0
2.810065e-02	1.496250e-01	0
2.807498e-02	1.495274e-01	0
2.813618e-02	1.495598e-01	0
2.820013e-02	1.496827e-01	0
2.818672e-02	1.497190e-01	0
2.807798e-02	1.496276e-01	0
2.803144e-02	1.495237e-01	0
2.806680e-02	1.495557e-01	0
2.812702e-02	1.496829e-01	0
2.812224e-02	1.497242e-01	0
2.806488e-02	1.496302e-01	0
2.804644e-02	1.495234e-01	0
2.809151e-02	1.495583e-01	0
2.815263e-02	1.496858e-01	0
2.814135e-02	1.497181e-01	0
2.807781e-02	1.496232e-01	0
2.804560e-02	1.495211e-01	0
2.810070e-02	1.495514e-01	0
2.815854e-02	1.496757e-01	0
2.813763e-02	1.497153e-01	0
2.807416e-02	1.496226e-01	0
2.804240e-02	1.495243e-01	0
2.806796e-02	1.495549e-01	0
2.812020e-02	1.496754e-01	0
2.811135e-02	1.497127e-01	0
2.805671e-02	1.496172e-01	0
2.803279e-02	1.495133e-01	0
2.806993e-02	1.495551e-01	0
2.812753e-02	1.496861e-01	0
2.811717e-02	1.497213e-01	0
2.805707e-02	1.496252e-01	0
2.801800e-02	1.495306e-01	0
2.805144e-02	1.495655e-01	0
2.811419e-02	1.496858e-01	0
2.810940e-02	1.497187e-01	0
2.804533e-02	1.496247e-01	0
2.801853e-02	1.495277e-01	0
2.806319e-02	1.495569e-01	0
2.810935e-02	1.496809e-01	0
2.810466e-02	1.497184e-01	0
2.803514e-02	1.496261e-01	0
2.799644e-02	1.495234e-01	0
2.804356e-02	1.495560e-01	0
2.808923e-02	1.496809e-01	0
2.807149e-02	1.497190e-01	0
2.801502e-02	1.496218e-01	0
2.799216e-02	1.495156e-01	0
2.804045e-02	1.495546e-01	0
2.811094e-02	1.496873e-01	0
2.810623e-02	1.497277e-01	0
2.804151e-02	1.496293e-01	0
2.802783e-02	1.495266e-01	0
2.807988e-02	1.495624e-01	0
2.813986e-02	1.496893e-01	0
2.814092e-02	1.497233e-01	0
2.807856e-02	1.496276e-01	0
2.801245e-02	1.495298e-01	0
2.804944e-02	1.495635e-01	0
2.810954e-02	1.496890e-01	0
2.810947e-02	1.497210e-01	0
2.803387e-02	1.496258e-01	0
2.799699e-02	1.495257e-01	0
2.805190e-02	1.495638e-01	0
2.810924e-02	1.496867e-01	0
2.810065e-02	1.497204e-01	0
2.804964e-02	1.496293e-01	0
2.801839e-02	1.495315e-01	0
2.805798e-02	1.495551e-01	0
2.811445e-02	1.496786e-01	0
2.809753e-02	1.497190e-01	0
2.804435e-02	1.496258e-01	0
2.801817e-02	1.495269e-01	0
2.805584e-02	1.495543e-01	0
2.810296e-02	1.496803e-01	0
2.808827e-02	1.497193e-01	0
2.802738e-02	1.496201e-01	0
2.800990e-02	1.495162e-01	0
2.804339e-02	1.495546e-01	0
2.810241e-02	1.496844e-01	0
2.812777e-02	1.497147e-01	0
2.805497e-02	1.496154e-01	0
2.798980e-02	1.495145e-01	0
2.803889e-02	1.495491e-01	0
2.810919e-02	1.496729e-01	0
2.809988e-02	1.497083e-01	0
2.803622e-02	1.496140e-01	0
2.800074e-02	1.495162e-01	0
2.803680e-02	1.495537e-01	0
2.809820e-02	1.496763e-01	0
2.808873e-02	1.497164e-01	0
2.802858e-02	1.496238e-01	0
2.799276e-02	1.495228e-01	0
2.803892e-02	1.495551e-01	0
2.810209e-02	1.496844e-01	0
2.809632e-02	1.497231e-01	0
2.804526e-02	1.496244e-01	0
2.801995e-02	1.495231e-01	0
2.806524e-02	1.495600e-01	0
2.811459e-02	1.496852e-01	0
2.810969e-02	1.497236e-01	0
2.805853e-02	1.496203e-01	0
2.802757e-02	1.495214e-01	0
2.805882e-02	1.495540e-01	0
2.811299e-02	1.496789e-01	0
2.810421e-02	1.497141e-01	0
2.804488e-02	1.496192e-01	0
2.801067e-02	1.495257e-01	0
2.806170e-02	1.495638e-01	0
2.811202e-02	1.496824e-01	0
2.809238e-02	1.497179e-01	0
2.803218e-02	1.496224e-01	0
2.800697e-02	1.495185e-01	0
2.805492e-02	1.495520e-01	0
2.811851e-02	1.496763e-01	0
2.811988e-02	1.497155e-01	0
2.806815e-02	1.496218e-01	0
2.804502e-02	1.495200e-01	0
2.807892e-02	1.495526e-01	0
2.813085e-02	1.496789e-01	0
2.810604e-02	1.497147e-01	0
2.804512e-02	1.496157e-01	0
2.802298e-02	1.495153e-01	0
2.808382e-02	1.495546e-01	0
2.812325e-02	1.496766e-01	0
2.810349e-02	1.497083e-01	0
2.805024e-02	1.496137e-01	0
2.800499e-02	1.495188e-01	0
2.803767e-02	1.495491e-01	0
2.810317e-02	1.496691e-01	0
2.809959e-02	1.497037e-01	0
2.803779e-02	1.496030e-01	0
2.801723e-02	1.495044e-01	0
2.806704e-02	1.495416e-01	0
2.813590e-02	1.496749e-01	0
2.812895e-02	1.497072e-01	0
2.804281e-02	1.496036e-01	0
2.800790e-02	1.495049e-01	0
2.805531e-02	1.495474e-01	0
2.811837e-02	1.496737e-01	0
2.811573e-02	1.497095e-01	0
2.807613e-02	1.496085e-01	0
2.803459e-02	1.495136e-01	0
2.805649e-02	1.495488e-01	0
2.810858e-02	1.496677e-01	0
2.810960e-02	1.496974e-01	0
2.805262e-02	1.496068e-01	0
2.802031e-02	1.495153e-01	0
2.805017e-02	1.495572e-01	0
2.810846e-02	1.496720e-01	0
2.810652e-02	1.497031e-01	0
2.805166e-02	1.496045e-01	0
2.801548e-02	1.495087e-01	0
2.805971e-02	1.495410e-01	0
2.811885e-02	1.496651e-01	0
2.811428e-02	1.496997e-01	0
2.805137e-02	1.496059e-01	0
2.802012e-02	1.495150e-01	0
2.805630e-02	1.495477e-01	0
2.810125e-02	1.496729e-01	0
2.809231e-02	1.497075e-01	0
2.804858e-02	1.496123e-01	0
2.802153e-02	1.495119e-01	0
2.806103e-02	1.495488e-01	0
2.812441e-02	1.496737e-01	0
2.811842e-02	1.497075e-01	0
2.805594e-02	1.496042e-01	0
2.802358e-02	1.495136e-01	0
2.807858e-02	1.495551e-01	0
2.813005e-02	1.496801e-01	0
2.812972e-02	1.497095e-01	0
2.808130e-02	1.496137e-01	0
2.805170e-02	1.495191e-01	0
2.808966e-02	1.495551e-01	0
2.812609e-02	1.496734e-01	0
2.811397e-02	1.497023e-01	0
2.806844e-02	1.496045e-01	0
2.803659e-02	1.495119e-01	0
2.808334e-02	1.495482e-01	0
2.814784e-02	1.496697e-01	0
2.813063e-02	1.497066e-01	0
2.807209e-02	1.496065e-01	0
2.804488e-02	1.495006e-01	0
2.808019e-02	1.495430e-01	0
2.812818e-02	1.496737e-01	0
2.811539e-02	1.497066e-01	0
2.805851e-02	1.496100e-01	0
2.804060e-02	1.495087e-01	0
2.808486e-02	1.495488e-01	0
2.814825e-02	1.496734e-01	0
2.814116e-02	1.497069e-01	0
2.806565e-02	1.496039e-01	0
2.803860e-02	1.495049e-01	0
2.808190e-02	1.495531e-01	0
2.813635e-02	1.496838e-01	0
2.812161e-02	1.497132e-01	0
2.806526e-02	1.496091e-01	0
2.802870e-02	1.495119e-01	0
2.808524e-02	1.495566e-01	0
2.814962e-02	1.496743e-01	0
2.814719e-02	1.497008e-01	0
2.808000e-02	1.496033e-01	0
2.804459e-02	1.495087e-01	0
2.807813e-02	1.495563e-01	0
2.814058e-02	1.496844e-01	0
2.813462e-02	1.497046e-01	0
2.807228e-02	1.496042e-01	0
2.804240e-02	1.495055e-01	0
2.808731e-02	1.495491e-01	0
2.813897e-02	1.496705e-01	0
2.812332e-02	1.497052e-01	0
2.807382e-02	1.496085e-01	0
2.804430e-02	1.495139e-01	0
2.809080e-02	1.495537e-01	0
2.814294e-02	1.496769e-01	0
2.810772e-02	1.497080e-01	0
2.805120e-02	1.496039e-01	0
2.802932e-02	1.495113e-01	0
2.807712e-02	1.495502e-01	0
2.813681e-02	1.496772e-01	0
2.812556e-02	1.497057e-01	0
2.805658e-02	1.496022e-01	0
2.801656e-02	1.495015e-01	0
2.805685e-02	1.495459e-01	0
2.810907e-02	1.496786e-01	0
2.809861e-02	1.497034e-01	0
2.804514e-02	1.495970e-01	0
2.802125e-02	1.495107e-01	0
2.806560e-02	1.495531e-01	0
2.811880e-02	1.496694e-01	0
2.808565e-02	1.497023e-01	0
2.801894e-02	1.496071e-01	0
2.800000e-02	1.495113e-01	0
2.806399e-02	1.495523e-01	0
2.812481e-02	1.496737e-01	0
2.811928e-02	1.497043e-01	0
2.806070e-02	1.496045e-01	0
2.803074e-02	1.495070e-01	0
2.807560e-02	1.495537e-01	0
2.813756e-02	1.496792e-01	0
2.810392e-02	1.497109e-01	0
2.803983e-02	1.496105e-01	0
2.801879e-02	1.495067e-01	0
2.807993e-02	1.495474e-01	0
2.813566e-02	1.496705e-01	0
2.810601e-02	1.497003e-01	0
2.803247e-02	1.496030e-01	0
2.800339e-02	1.495064e-01	0
2.804053e-02	1.495500e-01	0
2.810818e-02	1.496743e-01	0
2.809782e-02	1.497023e-01	0
2.805004e-02	1.495909e-01	0
2.800149e-02	1.494989e-01	0
2.803716e-02	1.495505e-01	0
2.809399e-02	1.496792e-01	0
2.808599e-02	1.497031e-01	0
2.802348e-02	1.495973e-01	0
2.798711e-02	1.495064e-01	0
2.803779e-02	1.495531e-01	0
2.810339e-02	1.496720e-01	0
2.810551e-02	1.496982e-01	0
2.805418e-02	1.495944e-01	0
2.802091e-02	1.495026e-01	0
2.805550e-02	1.495430e-01	0
2.811729e-02	1.496708e-01	0
2.811017e-02	1.496974e-01	0
2.805257e-02	1.495941e-01	0
2.802944e-02	1.495015e-01	0
2.807433e-02	1.495479e-01	0
2.811440e-02	1.496703e-01	0
2.810967e-02	1.497046e-01	0
2.805274e-02	1.496016e-01	0
2.802783e-02	1.495009e-01	0
2.806950e-02	1.495500e-01	0
2.812926e-02	1.496769e-01	0
2.811608e-02	1.496962e-01	0
2.806062e-02	1.495938e-01	0
2.803771e-02	1.495047e-01	0
2.807625e-02	1.495502e-01	0
2.812839e-02	1.496708e-01	0
2.811178e-02	1.496930e-01	0
2.806322e-02	1.495921e-01	0
2.802504e-02	1.494998e-01	0
2.806130e-02	1.495445e-01	0
2.810515e-02	1.496691e-01	0
2.809498e-02	1.496982e-01	0
2.803483e-02	1.495990e-01	0
2.800997e-02	1.494946e-01	0
2.805803e-02	1.495347e-01	0
2.811618e-02	1.496654e-01	0
2.810231e-02	1.496899e-01	0
2.805021e-02	1.495906e-01	0
2.802769e-02	1.494972e-01	0
2.808142e-02	1.495445e-01	0
2.814027e-02	1.496700e-01	0
2.810902e-02	1.496997e-01	0
2.803947e-02	1.495935e-01	0
2.800322e-02	1.494963e-01	0
2.805120e-02	1.495390e-01	0
2.810507e-02	1.496613e-01	0
2.808714e-02	1.496864e-01	0
2.801971e-02	1.495837e-01	0
2.799026e-02	1.494905e-01	0
2.804230e-02	1.495367e-01	0
2.811363e-02	1.496651e-01	0
2.811099e-02	1.496936e-01	0
2.805834e-02	1.495837e-01	0
2.803413e-02	1.494902e-01	0
2.806608e-02	1.495381e-01	0
2.812837e-02	1.496654e-01	0
2.812294e-02	1.496893e-01	0
2.805834e-02	1.495898e-01	0
2.803355e-02	1.494946e-01	0
2.806325e-02	1.495401e-01	0
2.813272e-02	1.496700e-01	0
2.811330e-02	1.496873e-01	0
2.804094e-02	1.495814e-01	0
2.799482e-02	1.494871e-01	0
2.802988e-02	1.495324e-01	0
2.808173e-02	1.496570e-01	0
2.807531e-02	1.496873e-01	0
2.803413e-02	1.495863e-01	0
2.800706e-02	1.494920e-01	0
2.804702e-02	1.495450e-01	0
2.809829e-02	1.496749e-01	0
2.807957e-02	1.496890e-01	0
2.801954e-02	1.495825e-01	0
2.800040e-02	1.494845e-01	0
2.804788e-02	1.495315e-01	0
2.810524e-02	1.496590e-01	0
2.809349e-02	1.496910e-01	0
2.804921e-02	1.495935e-01	0
2.802653e-02	1.494937e-01	0
2.807668e-02	1.495442e-01	0
2.813089e-02	1.496656e-01	0
2.811387e-02	1.496835e-01	0
2.806036e-02	1.495788e-01	0
2.801839e-02	1.494876e-01	0
2.805339e-02	1.495350e-01	0
2.811380e-02	1.496602e-01	0
2.810805e-02	1.496867e-01	0
2.805197e-02	1.495866e-01	0
2.802189e-02	1.494920e-01	0
2.806664e-02	1.495352e-01	0
2.811512e-02	1.496578e-01	0
2.808334e-02	1.496829e-01	0
2.802730e-02	1.495805e-01	0
2.801322e-02	1.494836e-01	0
2.806110e-02	1.495324e-01	0
2.809765e-02	1.496636e-01	0
2.808678e-02	1.496910e-01	0
2.801915e-02	1.495886e-01	0
2.798845e-02	1.494937e-01	0
2.803824e-02	1.495401e-01	0
2.810440e-02	1.496668e-01	0
2.809476e-02	1.496910e-01	0
2.803043e-02	1.495791e-01	0
2.800997e-02	1.494770e-01	0
2.805786e-02	1.495257e-01	0
2.811226e-02	1.496550e-01	0
2.810368e-02	1.496835e-01	0
2.804538e-02	1.495768e-01	0
2.801964e-02	1.494819e-01	0
2.806281e-02	1.495324e-01	0
2.813068e-02	1.496535e-01	0
2.813147e-02	1.496772e-01	0
2.806404e-02	1.495725e-01	0
2.802012e-02	1.494796e-01	0
2.806067e-02	1.495347e-01	0
2.811765e-02	1.496607e-01	0
2.810858e-02	1.496879e-01	0
2.806017e-02	1.495846e-01	0
2.803673e-02	1.494917e-01	0
2.806187e-02	1.495321e-01	0
2.811548e-02	1.496492e-01	0
2.809493e-02	1.496757e-01	0
2.803632e-02	1.495759e-01	0
2.802163e-02	1.494810e-01	0
2.806548e-02	1.495292e-01	0
2.812299e-02	1.496576e-01	0
2.811495e-02	1.496789e-01	0
2.806928e-02	1.495748e-01	0
2.804957e-02	1.494848e-01	0
2.809577e-02	1.495321e-01	0
2.814162e-02	1.496518e-01	0
2.814239e-02	1.496717e-01	0
2.810532e-02	1.495684e-01	0
2.806202e-02	1.494744e-01	0
2.809782e-02	1.495263e-01	0
2.813763e-02	1.496498e-01	0
2.811561e-02	1.496677e-01	0
2.806159e-02	1.495592e-01	0
2.804445e-02	1.494660e-01	0
2.808087e-02	1.495162e-01	0
2.812176e-02	1.496405e-01	0
2.810866e-02	1.496610e-01	0
2.804538e-02	1.495569e-01	0
2.801863e-02	1.494700e-01	0
2.806524e-02	1.495176e-01	0
2.811921e-02	1.496449e-01	0
2.811431e-02	1.496688e-01	0
2.806392e-02	1.495618e-01	0
2.804759e-02	1.494663e-01	0
2.808803e-02	1.495156e-01	0
2.813359e-02	1.496411e-01	0
2.812140e-02	1.496642e-01	0
2.805257e-02	1.495621e-01	0
2.803149e-02	1.494729e-01	0
2.807459e-02	1.495228e-01	0
2.812750e-02	1.496454e-01	0
2.811582e-02	1.496613e-01	0
2.806445e-02	1.495523e-01	0
2.803291e-02	1.494579e-01	0
2.806649e-02	1.495162e-01	0
2.811577e-02	1.496420e-01	0
2.811197e-02	1.496697e-01	0
2.805322e-02	1.495638e-01	0
2.802161e-02	1.494724e-01	0
2.806875e-02	1.495243e-01	0
2.812500e-02	1.496437e-01	0
2.810419e-02	1.496648e-01	0
2.805072e-02	1.495626e-01	0
