0.506	-1.18103e-07
0.508	-4.64956e-07
0.51	1.92617e-07
0.512	2.52541e-07
0.514	-1.17147e-07
0.516	1.16537e-07
0.518	2.80819e-07
0.52	-2.23624e-07
0.522	-1.64218e-07
0.524	8.57261e-08
0.526	1.7636e-07
0.528	1.21889e-08
0.53	3.11954e-07
0.532	3.23429e-07
0.534	4.84493e-07
0.536	5.32982e-07
0.538	1.11008e-07
0.54	1.11897e-07
0.542	2.02796e-07
0.544	3.58092e-07
0.546	1.65248e-07
0.548	-2.16503e-07
0.55	1.36263e-07
0.552	3.31345e-07
0.554	1.00382e-07
0.556	1.54187e-07
0.558	2.11439e-07
0.56	1.56787e-07
0.562	2.89108e-07
0.564	1.84333e-07
0.566	4.53451e-07
0.568	2.281e-07
0.57	1.075e-09
0.572	1.03075e-07
0.574	-2.35145e-07
0.576	-1.5552e-07
0.578	-5.20188e-07
0.58	-5.82327e-07
0.582	-1.48805e-07
0.584	6.23824e-08
0.586	-1.73417e-07
0.588	-4.57213e-07
0.59	-1.23653e-07
0.592	5.84112e-08
0.594	-3.10639e-07
0.596	-4.37702e-07
0.598	-4.67935e-08
0.6	-2.44601e-08
0.602	-9.64091e-07
0.604	-7.04549e-07
0.606	-2.48113e-07
0.608	-1.78727e-07
0.61	1.04193e-08
0.612	6.1728e-08
0.614	1.73599e-07
0.616	2.91802e-07
0.618	2.96217e-07
0.62	5.8069e-07
0.622	5.70765e-07
0.624	6.16802e-07
0.626	1.42431e-07
0.628	7.04811e-08
0.63	-7.95844e-08
0.632	-1.66896e-07
0.634	2.0624e-07
0.636	1.96202e-07
0.638	2.03072e-07
0.64	-1.24944e-07
0.642	8.53637e-08
0.644	1.85757e-07
0.646	7.6977e-08
0.648	3.27303e-07
0.65	4.02767e-07
0.652	2.19591e-07
0.654	1.73907e-07
0.656	2.21806e-07
0.658	2.27217e-07
0.66	-1.34911e-07
0.662	4.17188e-07
0.664	7.26369e-07
0.666	6.88412e-07
0.668	7.03674e-07
0.67	6.8194e-07
0.672	5.39935e-07
0.674	5.00621e-07
0.676	6.40637e-07
0.678	6.33701e-07
0.68	5.78432e-07
0.682	6.76301e-07
0.684	4.58666e-07
0.686	3.91156e-07
0.688	2.3201e-07
0.69	3.34281e-07
0.692	8.82496e-07
0.694	8.37797e-07
0.696	5.00087e-07
0.698	7.6557e-07
0.7	3.19672e-07
0.702	2.15194e-07
0.704	2.61705e-07
0.706	6.06661e-07
0.708	6.53118e-07
0.71	8.78375e-07
0.712	6.47501e-07
0.714	3.96637e-07
0.716	1.15188e-07
0.718	4.85753e-07
0.72	2.75251e-07
0.722	-7.05858e-08
0.724	1.50521e-07
0.726	3.73333e-07
0.728	8.09654e-07
0.73	8.74939e-07
0.732	5.82783e-07
0.734	3.34104e-07
0.736	5.98837e-07
0.738	9.44564e-07
0.74	1.02726e-06
0.742	6.29052e-07
0.744	4.9167e-07
0.746	7.83815e-07
0.748	8.19392e-07
